user_id,region_code
02becc4147e273494576490b7,1000
02bf648646f7f48d7422a061c,2000
02bf7e-15f9-4896-b75a-49d,4000
02c04bb5075feeee68a3b5082,3000
02c070711e1dea600909b201c,1000
02c1a7b6707ee911fde429834,2000
02c1d0f601ae8d4f8b1b469c8,4000
02c20d72eab8d1b428b7e9aad,4000
02c24666d11f069fa9f3992f5,4000
02c2be7ef0b0b36d78d450d74,1000
02c31bac8e36c04dad0d279bb,2000
02c31e-d5bd-4591-839b-c12,4000
02c31ee038136bc25b2f0f34e,2000
02c3505080b98e7987f044b44,1000
02c3575b5e1e273490c7e7c46,1000
02c3bcbb5e8ce30da7bf4890e,1000
02c405ad35a4ab04c4fdf569c,3000
02c407986e16e6a706909f5e8,3000
02c4349fe4586402a32e72781,4000
02c47a-7e78-4829-bb87-a18,4000
02c47f398cdd629f46de90cb0,2000
02c6439ae56602cd6c6321926,1000
02c643d4d919cfea857fc1950,4000
02c67eff3b9ff2ddc9604814e,1000
02c6bf-52df-4d09-b6c5-dbc,1000
02c6d21c7484bbb0ddf2d1aed,4000
02c71b0b68eb153994bea2336,2000
02c76b-b136-4bef-a010-791,3000
02c89d685dda3c4b387a3fe8b,2000
02c8fd-cdfd-4d83-a952-8e5,3000
02c978a7b5c7da2e50df4ab78,1000
02c9e8b64751bb6ed0cc6f5ee,4000
02ca2e38cfa5afe598105a61c,4000
02ca3256f4e4d60bd99823905,3000
02ca90cb7063964e99f579840,1000
02cab4c2ef10035c6b3c46b4d,2000
02cb0ac57a3a1130885a3220a,1000
02cb52d67845f55362f8c9c93,2000
02cb5a-bf89-4929-b2ce-ad7,4000
02cb80-b66b-403c-8d1f-44d,2000
02cbea2fdad0ee171a49bbc36,3000
02cc2efdd463cfc7e9e61d2e7,2000
02cc38-c3c9-4199-b7cd-1bd,2000
02cd96219b3061ef403203bd4,1000
02cda13d9a47275e3c5259528,1000
02cdabc8f904cc63e58a45ec7,4000
02ce486cc27f67ed8b790a22e,1000
02ce6ff449d9a1a5ed4ca3687,4000
02ced2-5030-40fc-b73c-39d,2000
02cf4f83e6f072998ac896a2b,2000
02cf78-891b-4703-999a-597,1000
02cfc4f2c95653a2100e10f9f,4000
02cfd0bb84caca045471db206,1000
02d0c2488420f448b0e5a683a,1000
02d0eb539a8119d4ab5bfa54b,2000
02d118f886ed9603fd70f131a,1000
02d1e85c07cffef20d2e35884,3000
02d2e9-5d7c-4e12-ba5f-104,1000
02d325774f5d59c7ea52e883d,4000
02d371a46cbca88882dcdb327,4000
02d3a975eab625297de47d100,1000
02d413edd4c3109e3e63eb2df,2000
02d4e9-b695-4621-847a-fd2,2000
02d54157daca0dc1002472fad,4000
02d61d-f2e1-48c0-ba4a-d60,4000
02d694bd9781f1d7b629bce6b,3000
02d6ed40b2ce63044a4461ca0,2000
02d71f-84f5-45a2-bf27-4b9,3000
02d7996cb0a28017076cd8700,1000
02d82038b1e6385e856600250,1000
02d86ea07c96368dbbc92764d,1000
02d95c-e739-4fe7-85ac-0e6,1000
02d95ec439b29e0df4de39cbe,2000
02d982-9f81-4600-b140-30f,1000
02da25-d750-4eaf-ae74-788,3000
02dab4e8476425155e33c7856,3000
02db2a-416c-445b-b53a-a16,4000
02dc2ded262b7ade40bdba736,3000
02dcadd4570117c4135ebacb2,4000
02de23098e0fc3fb72220b116,2000
02de6a-76e2-4460-b854-5bf,3000
02dec3-7275-463f-97df-986,3000
02df174ffd355b29e3ff5dd0c,1000
02df1fb24acd65f35df4be4bb,3000
02e07e-7ac8-4f0a-9fb9-7b4,1000
02e0b04d29ddefbdc93fa7b81,4000
02e0c5-0713-4c94-9ee8-3f1,1000
02e166-0610-4686-aca9-26a,4000
02e1a0061f86f9dc4a8b4b400,1000
02e1e2b61219d85dd0d078dd7,3000
02e210-f000-403f-a497-e84,3000
02e2c3-e9d2-4fc4-83d1-219,2000
02e30371a9f160d6668cd8410,2000
02e314762358e8a6adb5fe5f2,2000
02e35f8291052a7c41a5a06b8,1000
02e3d10acfc808fd18a05a6bb,1000
02e4c59b98934efe31f87984d,1000
02e513f2f3181f09e51413842,4000
02e578ea310505c95d3cac080,1000
02e57b892930398e7abf73624,1000
02e57f9fac2eaeea376d6dc60,3000
02e609-23a8-4290-8e15-974,2000
02e6259821793aec7ae98daea,3000
02e665380e92f65524af6c353,3000
02e670-a3fc-4dbe-a193-be9,4000
02e686-32ed-4ebf-813d-0bc,1000
02e6c6a52811a894aa86f6323,3000
02e723501c20119f1d3bbe62b,1000
02e7a1-3628-4e99-b23c-ccf,4000
02e7ba53d0ae82657e8580ab1,3000
02e7c3-6894-4da7-814b-695,1000
02e7d3-7bda-4b7b-bcff-47b,3000
02e7d9cce88cf5daefc6a1930,3000
02e8ea93f9c1bfd16f337423e,1000
02e9c689c7518e001f88b6875,1000
02ea67-66d3-4c77-ad5d-537,1000
02eb4e-d287-49f1-a25c-af3,1000
02eb56373663fa6a257c8627a,1000
02ebddc8b34a9a734a5c5af12,1000
02ec38-1c59-4e1b-870b-f59,4000
02ec40ee01d1da2eb2043a5bb,3000
02ec63-7c11-4c2f-8cc3-440,1000
02ecf1fdeffa15666b68bde9e,1000
02ed0a6f631a3bb838eda332b,2000
02ed1fe230c12ecf90ca22f1c,2000
02ee00ec80e58cb50abfa5a1f,1000
02eeb3-8c7b-4e76-a6ec-a21,3000
02efac96acc197b8093f60424,2000
02efba63ebee7c5aa6ca0b1b7,4000
02efd7-3a43-4ef6-961e-fea,1000
02f0a8772470520e6242acc9c,4000
02f0ae-049e-447f-af2f-4e6,1000
02f10a-e2d6-4ffe-80e5-053,3000
02f10c-fd5f-4ee4-b869-24c,1000
02f1138d20c28750f033a7021,2000
02f123-e207-49f8-8037-f9a,2000
02f155-477b-4d2e-9eb2-61f,1000
02f255908c21a6f995ce49f4a,3000
02f36e821bbbf479b04934fe3,3000
02f4b1b42903aee653ceb8f24,4000
02f5b95e049da24a70d5bb2e3,4000
02f5be2ded807fc0d42e64e1a,1000
02f644c0f0e283b06f6edda27,3000
02f65daca8469f1cffc4201c8,2000
02f66602bab7a3ebbb539b9ba,2000
02f66a213ae4779f3fa2d90c7,1000
02f6bd-bc5d-4d87-aa01-981,3000
02f8ac1c7b72a7111e4856e6d,2000
02f903c98e0edafe8e8ec94f4,4000
02f90e-c5be-41e7-ab45-3de,1000
02f94cfac44ec998a43301155,2000
02f97d-34f4-4cad-b633-533,1000
02f98a-3cc3-4d78-9f97-2f5,1000
02f99dc3bcc840276e244916f,1000
02f9a0f798908b4cf498cd0a7,2000
02f9e6b480b2838e8d553a110,4000
02f9fae32f54308a59cde0ac4,3000
02fab0-7f73-4135-a7f0-901,1000
02facf-80d8-4526-b4b7-d73,2000
02fb14-3e5c-41b4-9923-bc2,4000
02fbca-e5b0-4ca3-9193-78c,1000
02fbd1deb0b08c05e2d6af34a,2000
02fc44c66ecca478f7ebb65cb,4000
02fcbf-785d-4d11-82d1-fc4,4000
02fd0382fbd59eae866838c59,2000
02fdf8e08bd624600ac186e7f,2000
02fe4d-67a5-4e2e-a19f-5c2,4000
02fe8030b36e9460c87d3cab2,2000
02fe86-1925-461b-83ef-1e8,2000
02fed002e2a838aef48701927,4000
02ff0a2303d30a1908f5d1b5f,3000
02ff38fc9d153735b38496fc7,3000
02ff52-8843-4403-9539-3f2,3000
02ffbe522373fe154736ce165,1000
02ffddea7f23e202130cecc0c,4000
03002cd053b2239ef19afc10e,1000
030034a4b31e8816144bc70e5,4000
03006f-7604-4ef0-a603-d44,4000
03007e4eab47683bb79fd9c6f,1000
0300c737bb49d84e13631744d,4000
030148582899e303997789ed5,1000
0301a8589155f5030f6a315ca,1000
0301ab-3eee-4ca1-be47-fe0,1000
0301acf6781e3d984ab35f54a,4000
0301ceebaa498eff40014b6d5,1000
030200-e76b-4e94-b129-eb8,2000
0302be-1d04-4a95-886d-ac0,2000
03035aa07bc0bf0cff55228b5,2000
030364316de83c90806fe87c3,1000
0303ccb297e27aa08164ce32e,1000
0304cb5cb4b4f29dadf81fcf3,3000
0304e0-d31c-4d4d-b325-191,3000
030660097dc59fde593b5afb4,2000
0306f8b8d9f1508de9d1d7b30,3000
0307190fb42b73b1827a8c94f,3000
03071e-120e-4d16-9dfe-be3,1000
0307bd7c8394fec27d28dc1bb,1000
0307ca-5f25-477a-9d69-c04,2000
03088fba871d806760651f793,1000
030895-3ce1-40c2-8714-8e6,2000
0308ca1155556afd3c0605cb5,1000
0308e8-e99b-4030-a53b-42a,4000
0308ed-2ac2-496a-b2da-063,2000
0308f1-daf2-4ebc-afd3-094,1000
03091d7fd1eb2d0f417354cfd,1000
0309b50d52b3afc4e4c0884b9,1000
0309d5-f985-4603-b50e-f72,1000
030a0a-7e2f-49f4-87a5-e1d,2000
030a29-26f4-45ab-99cf-6d7,1000
030a7a-d146-42f9-8de7-32d,4000
030a88165f18411597a2f1175,1000
030a8e983817ce393b56087ff,1000
030af1d5f5a66be39fd90094e,1000
030af208d5390cbcb32c6cb1c,3000
030c3e-d03d-4df6-8cd1-6dc,3000
030c61-c4b2-44e9-a08e-6b8,4000
030c9e3fb1501f0b1d4403a57,1000
030ca1-3881-4783-8ed6-8cc,2000
030ca6-d809-43ad-97e5-a0b,1000
030d3e-4522-4127-83f4-160,3000
030e44-412b-4c55-a2ba-528,4000
030e9dbf5155e1ed820427b99,3000
030f1a-2779-4739-a244-de8,4000
030f1e-0dfb-491a-ba46-723,2000
030f3b-ca57-45d4-b8a3-54f,2000
030f48-e424-47a3-82bc-9b2,2000
030fb74090d79b043304cd859,1000
031046d49f60cf2a1304fcacc,1000
0310640a644527ba3c98a996e,3000
03109f6dde8b1a5807a51bea5,2000
0310a4-8643-41bc-8acf-336,4000
0310aa-240c-430e-b209-98c,3000
03111e-499e-4dc8-af9a-f06,3000
03114f2ad4d081282629fed3a,4000
03116d-f4d3-474d-bf1f-6a0,4000
0311c13a35fdd9a5b43375e4c,4000
0311ca269abe5904101b8ee66,3000
0311df2917e56c09048514ef5,3000
031299243b688fb5ad70dc769,2000
0312b49a265b77a9af908eb08,2000
0313372c9b695d905129421e5,3000
031452ccbc748391880519821,2000
0314e7-716b-4998-83fd-d62,3000
031522-450c-4219-ad3b-7c3,1000
0315c1e0c2525b339799096e4,1000
03168e-0028-48f9-b963-f2e,3000
03169f118abd30ef074f5a6a5,2000
0316a7436b563f1bd3e9a159b,2000
03170f8b474fcaec959c87793,3000
03172a-6bbc-40f2-b5ce-eac,1000
03179e-392f-4a16-bb79-e32,1000
0317ba-2cb5-4174-b857-fa4,3000
0317f2fa8eedc8578546cd8e1,1000
0317f30b2a7ee4520d035c2ea,2000
03181b76eb978aa0fe4fd662b,1000
0318325dec12a7041f48aec9e,1000
03187db4f1cc27c21a05fd929,3000
0318808c25f02a7eeeefde773,2000
03196e34adf9093da1f3300c1,4000
03197d7ac32ca7c5904edc6d8,3000
031a62-7ed2-4834-9c29-d9c,3000
031a6eb87bfe942dd9bf45909,2000
031b00-591f-4f79-b0cf-85c,3000
031b4c-aa62-4469-92a6-5d7,3000
031ba6d92057faaf2b5b46563,2000
031bf6-0eb1-4a6f-8544-c7b,2000
031c3b-dc3a-47ef-a0d2-06b,3000
031cb72cd10228da470c27edb,3000
031cc0-c438-474d-8135-01e,1000
031cf7354c4ea9498d8c61e26,2000
031d1515a5ec4f14e51c4d57d,2000
031d4bd8c51cc8db4e57593bc,2000
031d68-8348-4430-bbf2-9be,4000
031d880cd5fe6a893676a23ba,2000
031d8e79e6525dace50502a20,2000
031da7172da1c425eb8f90c20,1000
031de48a1f96cb87ed3ee68e5,4000
031df7a4bdecf2456651f0871,2000
031e27d17e7b796e58b24c29d,3000
031eaaa80eed8da0c4ff17406,4000
031ee6-6278-495c-b49e-0ac,2000
031f45-dc5a-4d6a-8f45-b22,2000
031f8f34c37fb6a9677c19057,2000
031faf336fd5b658cf4342d26,3000
031fc0d929a136a36882f1126,3000
031ffd8865cbe7c19cbbb8f9f,1000
03211b-c61a-4810-8cd9-c55,4000
03220b455a4852f9abb891e9a,1000
0323157282bacbfc878295f1d,4000
03238aa1fedec67d296a0e163,2000
0323d7-739c-43d4-8cb5-fb7,1000
03242773a5d92b58964ffb897,3000
0324c42bcac0795e77ba72b27,2000
032510357dae9d786d48999ce,3000
03251af1628e4d4831d77fe4b,3000
0325ed7075164a29e72df048b,1000
0327fc-8c6f-4b6d-8b9e-94d,1000
032938-bbc5-45c6-a6d6-b16,3000
0329ab881df805b91a4c8281b,1000
0329c23d13ba594d81eeb53f1,2000
0329eb-c72e-440e-9d9c-444,3000
0329f8-2459-4ae2-ab53-d91,4000
032a17956ac232175eb3cb2ea,2000
032ab20c4a326ee6f9bc68c11,2000
032cb8e53e76b1daa559f5f1a,3000
032db2de9761e979610af75d2,2000
032e0877ab4f659b04de563d7,1000
032e09194d9dc8434e34d0ee8,3000
032e51-1113-43f1-99a3-b91,4000
032e83-7dbf-4e91-af1c-9c8,1000
032f00199d858de48abb7adef,1000
032f5c-f523-4e87-a165-ab0,3000
032fa871252d9a4078083830b,3000
033045ea8cfab38bfe47c014d,1000
0332039273458f15881520f5c,2000
033232bfecae6e40bd4979599,1000
03333d3bbc9db537cd757f646,4000
033348cfe5cb4d4f4de7caa99,3000
03334fee2a0ab2ff8387a2b85,3000
0333db-ccb2-48cd-8d0c-676,1000
0334144ed2ea20d65c9e0ad43,3000
033489ab2a7605de406c2dc24,2000
0334a6527a2a59556025a91b5,2000
033585dadcbafa9b198ebfea9,2000
03363d38d91c120d990023ec6,3000
03365ae6c9dc3f8d9fb75d605,2000
033726641d6d1df0909c75510,2000
033774-4909-4ba5-adc9-123,4000
03387d-8281-4afe-ab07-91b,4000
03389f-96e7-4e8e-a136-0bc,2000
0338b5-58dc-4d53-90ac-3c2,3000
0338d8dca4457f1a690046faa,4000
0338fa2984b0fcd39ad1e56a5,3000
033980-8b05-4e2e-9c56-e7b,4000
0339f7d320ec01d6d7d91d5e8,3000
033a4643b127335d977e8fb6e,3000
033a5eba3d7816971fc826f0d,2000
033a79b76c5a05add753c95f1,2000
033b2bf441b44534b042d3ee9,2000
033b5514cd3d9ee826f68d3fe,2000
033bb5-3e59-4fd7-81cd-7c2,1000
033bdc3d9fd3c5f5983de82d8,2000
033c67d3907135e2ef503847d,1000
033c8db4033ba31ef5e683c33,3000
033cb01f90562c12ff28818d5,3000
033d39-a21b-4139-b8c2-7b3,3000
033e05ca2f7c2fdb1db699489,3000
033e2c-b9c4-412d-84b2-ccb,1000
033e6a-6d44-4283-aebb-55a,1000
033e73887221f7aecaa4f8ffe,3000
033eaaa436201840be7c99d09,1000
033f5001228bfc3c77b4ca093,1000
033f68e738075016d7af3251e,1000
034030f04a5c434e19c9b39ea,2000
03407e5966161e4cffb8f5980,4000
03409b-9c05-41b4-b226-d9f,4000
034153-00f6-4daf-84d4-6b1,2000
0341775d40f0bfdfd3619b071,2000
03418f61957892c468e235bfd,4000
0341985676845fab899e51b27,1000
0341f5-10fe-43cb-8439-b7d,2000
03420d-5660-4fc5-907b-da3,1000
034248717c50a61a33eb17cda,2000
034272-9602-4769-903f-087,2000
03435f-5180-48a1-83b9-31f,2000
0343e95ce4b96ff87d15b2c5a,1000
03440bb9022b7eac6ce76af4c,1000
0344eddcf01517aae5ba94c30,1000
034564b3dc0dc647370bef6e1,2000
0345eda264057cefeb1496642,4000
0345f9ce90c22f07f7baf46f9,4000
03489c-ceda-461c-9c99-437,1000
0349245ba4a07a5b610f72568,3000
0349378675343cc0384fc48ae,1000
034980c1314c112e914d1c2fa,1000
034a51-2028-4216-9a03-d9f,3000
034a61ebd3dd1d9e592746999,3000
034a9e34c836dac83e46e167d,4000
034aab73f04350b20349fd163,2000
034ba0b8a4717f24916f6548b,3000
034c73-c8c1-4dbe-a513-841,3000
034cba404e30ca500a38d08b1,3000
034cff-51d9-4715-93b5-332,3000
034db1-5950-4e7c-a60b-32a,1000
034e1d8b3c31a4650a787a280,3000
034f02-fc18-4ad2-92e5-b64,1000
034f3a-97a3-4302-82f5-d76,1000
034fc90d2e383ef4149602f9c,4000
035005-32bf-4400-a173-2ac,4000
03523167167222c181518659f,1000
03523b-0bca-4399-9444-ce6,4000
0352ee-eb2e-46d8-b96a-362,3000
0352f187b7386fad6976ec6b6,3000
0352fd0fc54d6eb7b1509edd6,4000
03539e3e70a0f693418fc76ed,1000
035488d84c15f90830afe5acc,3000
0354c01c393ac3c05727b061f,4000
0355c20386029877163f97d4f,2000
0355e2e63e3f21a85587268f2,2000
0356fb48e8be3de27a1b28221,2000
03573e-16f1-417b-bd64-9f3,1000
035780-eb9e-4aed-87a2-7d9,1000
0357945edee9a030c7ff570be,4000
0357d4-da32-472d-a1c1-36c,4000
03586e-f228-4c69-97ff-743,3000
0358a14a88d3b15630d483bbe,1000
0359ce-9aaa-4b03-8f87-b3c,4000
035a310edf1bc7020ea6c9abd,1000
035a48-5334-446b-bce5-b10,1000
035b25-9c38-46a6-b7e9-ce4,1000
035b5efdd5516346ff719e3b4,3000
035b8a8cd97cf363a908630db,3000
035d657d8e21a664509949a42,4000
035d91e611cb22faa12e99dac,2000
035e7d267dca0ef198ed32871,1000
035f5321ddd8aa360996f823b,3000
0360b6538ea37843a22a2f853,3000
0360b8-16d4-4dbb-a8d8-046,2000
0360d660b2942feaf4577ab50,3000
03613d-2114-46e5-a2d2-ea8,1000
03616ff880c6db8335bbf3499,1000
0361dd17401a43374461a6d81,1000
036204ae07793acddbbc5c8c3,4000
036211-a113-4e40-a27d-438,2000
036295-b832-4495-ae36-d00,1000
0362eb-0895-4c84-97aa-b5d,1000
0363697ce592df9dabffcb99f,1000
03637385d2a8482ee22803fb0,2000
0366fb-77bd-4d9c-a842-e20,1000
036761-66f4-47fe-9dc9-6b5,2000
03678c-010c-42dd-943d-788,2000
036794-f0d2-40c9-ba2e-65f,2000
0367efc521bb41659947b4500,2000
036849-9e5c-400b-bb1e-01d,1000
03699f-f899-4dbc-8f26-3a7,1000
0369fc-59f1-40db-b619-e58,2000
036a0e5db6e2dfe142f06d4bd,4000
036af10ee8fac3c303eb88182,2000
036b37427befda8256c14ce40,3000
036b7b6e1def846af4dded9ae,3000
036ba2-23da-40c3-8a3a-80a,3000
036bffcfc9fb58514dd855fa4,2000
036c05-c2de-4166-b477-a4e,4000
036c4d878ebae83d56a9f3534,1000
036d655c7ebced3fe8eea4f77,4000
036df9be2bbf77170bf9556af,3000
036e95-d170-438d-8e2c-db7,2000
036edd5361e86e12cf09a38d5,2000
036f14-dd25-45d7-9ab2-616,4000
036fa0-669c-4db7-8a40-1b8,4000
036fdb-bc5b-4300-9041-d54,4000
0370238fac7f3a9f20c9953c7,4000
03704671cd9bfc9d83a5bb614,3000
03706c-2e4d-4b5d-97e0-f20,2000
037090f8a00199b271a1f6206,2000
03709a384573110a629129484,1000
0370b3b052ed40655456dd00f,1000
0370b3-cabf-4a0e-ab23-b3e,1000
0370db-7c18-4841-b2a5-524,2000
03710652631e4a4a001666b9c,2000
0371dc9175f7491184ce718f4,2000
0371e0aad3e56e79ef3a9e3d5,3000
037359-6fde-4d73-94b7-ad5,1000
03739c-2174-4b6f-9845-b14,2000
037498-dc69-4f11-84fb-7fd,1000
0374bce5d09a10f7f1c739ec6,2000
0375e1-7ce3-451a-a940-c2d,4000
037772-6d22-427f-8487-7e9,3000
03778a-cb1e-4199-9fa1-7d3,1000
0377ce-e498-491b-93be-58b,1000
0377d510638007553455e0eeb,1000
0379420685cbcdaea8984d811,2000
0379d61861323487b889a4b5b,2000
037a4e-558f-4a28-93c3-ac9,1000
037a672c82afbb01d85adba89,1000
037a90e167cc8f821634f838c,1000
037abadf464bfe68c48eda48d,1000
037ad1-606a-41c3-9cfe-341,4000
037b3e69344738291652fa6ff,1000
037c9fdb53579dff80c4a8af5,1000
037d540299fe57bae7a0a1279,1000
037e2e92415896215e7a2dc6a,1000
037f0551ac1353791aa2503f0,2000
037ff8c3fe64afa39cbee8958,2000
038000b0b86012c25cac4a5bf,1000
038036ab53c52d60f5b0eb085,3000
03812eec94a9d0140019667d1,1000
0381b3172264825c60c361fac,2000
0381d9bdc90287ee5b28abf3f,4000
03826280b3ac0825c07c31a40,4000
0382c3-53b7-4515-a5a4-d2c,1000
0382d0-4378-411d-8efc-e5c,2000
0382e2-f905-404d-aa0b-34a,4000
03837853608982020a1994492,1000
03846c-edf6-4e97-aab4-698,4000
038490-2b49-43e8-ba1c-852,4000
0384bd-5e34-4fc9-9e13-9e8,1000
0384fd505f48f7fb7400ff1df,1000
0385179967311a3f545ef0d1a,3000
0385253982c862697f3abc756,2000
038565218d021ef97f25ba0c7,3000
03857838094e15973a889ed63,2000
03867ac53aeb3f27f8508149f,1000
038686-e423-4710-9153-ae1,4000
03870ea5d020d3784cb39c620,1000
038806548eb34d275c82327df,2000
0388227871e3594fd1c02115e,1000
03890a-b67c-4f3d-b970-98b,2000
038939-9a66-4e70-9f22-279,4000
03897a-0cfd-4c31-8679-bb5,3000
0389cf-bbbe-4205-a2ca-ea4,2000
0389f43a9da1f621c361bbadb,4000
038a9df0f6fe258129f0fb91c,4000
038b6837c10abddd285971369,4000
038b9070dcaa48cc9b01eb2ee,2000
038bc396f0293052790494525,4000
038bf3dfa2e1791fd7f10361b,1000
038d3278372b465d59e991e3c,1000
038d78ee2638bbe951d0cff89,2000
038db8-5792-4eb1-9def-6e7,3000
038de141702e02413caf264cb,4000
038e44741ec3cebc30b36197c,3000
038ea42da491748b491998eb8,4000
038f26fae5283428846c86472,3000
038f29-7d7b-48aa-a204-41c,2000
038fd3977e2df852c0f758b8a,2000
03901d-8e84-441a-b231-4bf,4000
039097-5ab6-4a69-a345-a29,4000
0390b276c125e64e9fa4a83a2,1000
0390c2-ef84-4447-bce7-7ae,4000
03918a-8abb-47f0-a583-d0f,1000
0391968c00b8b69ecc8a3deec,3000
039227-6dc0-4a52-b5ad-97e,3000
0392887cff34b203c0c76f7fa,4000
039291-20f9-4e4b-a637-409,4000
039376b7296dd970e6013efe0,3000
039384d422ff5d9ce6f7e918d,4000
039390bbf8e9a193b276d0f10,2000
03941732e8846277de54c50f4,3000
03944d834389f38292958e089,1000
039473-3173-4db4-a10a-eb5,1000
039555-fa57-473b-83c6-cd9,3000
03960ac8d813d462ad59f4522,2000
0396508b581046b41065db6f9,4000
039728-06d8-42fb-b935-892,3000
03973f-3e0b-4b9c-be92-ae6,3000
03975e-4a28-4fa3-b0c8-627,4000
0397d793cf103d85b271bcefd,2000
0397e320086863c6c8daa1d35,4000
0397e9-1fcc-495c-b3b9-815,3000
0398010a622a26578bd990af6,2000
039807-b0e1-4e48-9bd4-5a8,1000
03984f3887dcf934df817995c,3000
03988be585ab4b5c91e7eb5ae,1000
039925b62a6ef00558902db29,1000
039965-c470-4931-a97d-482,3000
0399de5539969a1ac31efaedf,1000
039a1ebccc598b52bd92ee822,2000
039a202615cea33be388e8b24,3000
039a6b-d1da-4549-824c-93b,2000
039a6dc0568571d9d383bd4ed,3000
039ad362abfd6f588e19ac0b7,4000
039af2-e84c-44a0-9999-eaf,1000
039b152660f848c8b315186ef,2000
039b22a7805de94ada7afb8b1,1000
039b4914533b556693a9d9917,3000
039b8c-1537-48ff-ac4b-cb3,1000
039ba0bf9aa1b46b58c528439,3000
039be5-d996-4e1d-9d52-58c,1000
039ce68d7d95a157bbcb891d4,1000
039cf9404404c8dcd645db28c,1000
039dc186a058d3a25c4b91091,1000
039dc784b8332af3261e1c87b,2000
039dddc5a2d58bca1b2077e16,2000
039dff28b42c9f5985e1512a3,1000
039f966a3eb674f4be3e039b1,1000
03a0948610c2cbfb8b131abb9,3000
03a09b-4e7c-4244-862c-321,3000
03a0b58e104c75722ccd23f58,1000
03a0d7-a843-400f-97d5-5d9,4000
03a17e-5647-4a3e-94f4-60b,1000
03a2e4e985ae8582ea524ec9c,1000
03a3735fb01eed30d1719db17,1000
03a4403d3ec93b1cefc60cdfe,1000
03a4915f2882a9af33e400d4f,1000
03a4e68be2fe82bdf3e14f4a4,2000
03a561-245d-4dfe-8594-6b8,3000
03a5cf4006420303bbb33b0fd,2000
03a669-bf3c-41ae-9e91-cc0,4000
03a68f34df116e910fb6d844e,3000
03a6c4739d2b81d8557d3e016,2000
03a77919253b35067ebcad9c3,2000
03a817805f8388b56019ecca0,3000
03a88e-fb71-4479-8ee8-047,2000
03a890-8f39-465c-83f8-c72,2000
03a9bfaeaa08fde36718bbceb,1000
03a9dfb5f5a54908e60bdf872,3000
03a9eeac86249ae61c0fdb9ef,2000
03aa99cf350eb7a0ac813b133,1000
03aacc-993d-4d4d-a3c5-cac,4000
03ab37386851265638b72c292,3000
03ab687d86da9831984e0f63f,4000
03abc8-6884-4891-8db2-630,1000
03ac0d7c856e2584b7faace57,3000
03ac40f90f1b23a47c25c22fe,1000
03ac5a96276eabd67918588ea,1000
03ac6d7a83245a1e4650eb487,2000
03ac983fb6fdf3e1706f5a1bf,4000
03aca4-a998-4bba-9195-50e,4000
03ad4dfb089e71b6730316c20,3000
03ad61e412d520bd6b0e091b7,1000
03ad8329069f6c11f1e8d6e0a,3000
03ad8612333dc2008e5cc4a3e,1000
03adad-f5a6-4e16-a977-4f8,1000
03adb60586cf0ccc5467ec797,1000
03adc9-1a5f-4d6d-b5b5-80e,3000
03add8-fdd1-4177-b447-9ff,3000
03ae4d90f665342310e46363a,3000
03ae99-1443-4a5d-8e0b-3f5,1000
03aef622699942dea419b3556,3000
03af8d2f5d8c76587f0d971c2,2000
03af9e-52b6-4f5f-99ba-298,4000
03afd1beeefb2f0d57a2ceb58,4000
03b048fef6d119c7dcbfdf8a7,3000
03b04a83dac51b51a8fe195fe,1000
03b0a1dc915846135ee3e00eb,2000
03b0e68a60c5b809639906998,4000
03b11b-eb13-41f8-875e-c32,4000
03b133ccf865bfd059d098550,4000
03b1ae-01bc-44b5-8d06-eaa,2000
03b25f0279f5df48be78aaf3d,2000
03b27f-e200-426b-8c7f-5ef,4000
03b2998ee5dd260360f73a772,1000
03b31591ec323b2f7c6906cf0,2000
03b3a7-9e91-4872-95e0-b8c,3000
03b5a53de51b2af457068b254,1000
03b5df-669b-46ed-bb43-04e,4000
03b609-3ff7-4d42-9f67-f5b,3000
03b6da135d45036fcc9c945e3,2000
03b71d4158928df6cf7ce05a4,1000
03b729-3222-4d37-9a32-7c7,3000
03b7fc6adb360012ce46184d8,1000
03b8ee-299e-4757-b37b-c4c,3000
03b926-7093-4e18-b001-b52,3000
03b990e98f46b8e6f4db27c48,4000
03ba09a5a7060ea0a4c88cfb2,3000
03ba75e6c5246268d48ee9951,4000
03bad4251afd371343505792c,1000
03bb42-ac6d-4450-9cac-6ef,1000
03bb9f107551d72f3a033312c,3000
03bbec3381cb251b9598a6aba,4000
03bc7bb2b16fc2387589b0d3d,4000
03bc9c6a09b061d64769ef12f,1000
03bcf58e8a80606d1509bff15,1000
03bd2dccdd8444cc2e0421060,3000
03bd32-af55-441f-a221-0f7,1000
03bd45-aa0d-4048-976b-2ba,3000
03bd4ca775058c9e971cb8664,3000
03bd55-bd0f-4353-9727-375,2000
03bd79-6de5-4561-be89-0f0,2000
03bdbce1a193ed0be84603b70,3000
03be6d20a85c10056d81b996b,2000
03be83-bd1c-4b66-8fb4-560,1000
03bf0a-5362-44ff-be06-3b8,2000
03bff7111ffcbc0258a0ff4fc,1000
03c018-ae2c-4d4e-b3fb-267,2000
03c0bf79a4e95a8c59cb6df75,3000
03c0cc-e904-4f47-b581-f02,1000
03c133167e8c3d84fc78920af,4000
03c19a4b83d50de25a1c7e2fc,2000
03c23e75c9486308c818ae013,1000
03c27a5902c6f7a0ec25cbdc2,1000
03c327-9841-4f1d-9dc2-6cb,3000
03c3406882fd8fc1dacd24392,1000
